Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At
spotify:track:7982sGZuvo5OXsY6REzgIn,Boom Clap,spotify:artist:25uiPmTg16RbhZWAqwLBy5,Charli xcx,spotify:album:62qlgaMyt18VgBtRCM29hd,SUCKER,spotify:artist:25uiPmTg16RbhZWAqwLBy5,Charli xcx,2014-12-15,https://i.scdn.co/image/ab67616d0000b273bd2a6280ed17f598d621d570,1,6,169866,https://p.scdn.co/mp3-preview/9ace654d50ca2e58e36cf23ec42c432196def289?cid=9950ac751e34487dbbe027c4fd7f8e99,false,68,GBAHS1400160,,2024-01-17T07:11:47Z
spotify:track:6YUTL4dYpB9xZO5qExPf05,Summer,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:48zisMeiXniWLzOQghbPqS,Motion,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,2014-10-31,https://i.scdn.co/image/ab67616d0000b2738fba5806a323efd272677c4d,1,8,222533,https://p.scdn.co/mp3-preview/f8877a2ec4963cb11fa2c282a18e9015f2e8bfad?cid=9950ac751e34487dbbe027c4fd7f8e99,false,84,GBARL1400296,,2024-01-17T07:07:33Z
spotify:track:1ZSleGniKMWNrWvK5cGALO,路過人間 (電視劇《我們與惡的距離》插曲),spotify:artist:75CM5fojYdKYD0xYSFh22Z,郁可唯,spotify:album:7hd795P01sAfMB5CtPPYUJ,路過人間,spotify:artist:75CM5fojYdKYD0xYSFh22Z,郁可唯,2019-05-03,https://i.scdn.co/image/ab67616d0000b27397ce551c624c594e17e3cc70,1,1,247132,https://p.scdn.co/mp3-preview/e91a47c05f387990ddfc3a2a5599b42b3e680b45?cid=9950ac751e34487dbbe027c4fd7f8e99,false,50,TWD951892102,,2024-01-29T16:29:30Z
spotify:track:6ZahaGPhyiXTi1pLEtGM6e,Sweet Little Lies,spotify:artist:5vBrKGOjN10BMwB0cJADj4,bülow,spotify:album:0qSNBMGUgtdmmP46p4DTwU,Sweet Little Lies,spotify:artist:5vBrKGOjN10BMwB0cJADj4,bülow,2019-02-22,https://i.scdn.co/image/ab67616d0000b273d2bb38e4abc36b70fd1ed197,1,1,175066,,true,51,CAUM71800310,,2024-02-23T09:03:23Z
spotify:track:2XClAjzrvZPZg1zW0v3aMV,When the Summer Ends,spotify:artist:2weMnYqCmtNUrSLAJq5dD8,Savoir Adore,spotify:album:7ubenlAXPtlwVmweQEH9dl,Full Bloom,spotify:artist:2weMnYqCmtNUrSLAJq5dD8,Savoir Adore,2019-04-05,https://i.scdn.co/image/ab67616d0000b27378b5bbb333cea84f3a132830,1,3,206520,https://p.scdn.co/mp3-preview/f487cd1c143accd130eeaa5d1901d4d4fb252c05?cid=9950ac751e34487dbbe027c4fd7f8e99,false,27,CAN111800176,,2024-02-23T09:03:02Z
spotify:track:3omHpz9fmngYFdHDRLGeRZ,In My Head,"spotify:artist:4FXGRMSHh2JjHxVwS8dhH1, spotify:artist:2uYisEeWBn5hp3e8ObdeUV","Virtual Riot, PRXZM",spotify:album:2dWOpnP0YpfsKioO0CiNtl,In My Head,"spotify:artist:4FXGRMSHh2JjHxVwS8dhH1, spotify:artist:2uYisEeWBn5hp3e8ObdeUV","Virtual Riot, PRXZM",2016-10-29,https://i.scdn.co/image/ab67616d0000b273af45b5354e740510bdeb3314,1,1,222352,https://p.scdn.co/mp3-preview/3d65df752db95d4b9296a70fba5effedd956ad36?cid=9950ac751e34487dbbe027c4fd7f8e99,false,36,FR96X1665957,,2024-02-23T09:02:42Z
spotify:track:3jZMolkuUf7vgGMhxQNEHn,Wildflower,spotify:artist:3ao4FTatILv1yqcbdwMf48,Ida Red,spotify:album:0BkdKN3mKc8nMyxoDeYaY9,Home,spotify:artist:3ao4FTatILv1yqcbdwMf48,Ida Red,2019-08-23,https://i.scdn.co/image/ab67616d0000b273f494bdf79fb00f7d8e7b1de1,1,3,178615,https://p.scdn.co/mp3-preview/6916559e1cb74a7696ce3767eff883d2d0bde09f?cid=9950ac751e34487dbbe027c4fd7f8e99,false,1,DKAZA1800038,,2024-02-23T09:02:22Z
spotify:track:5didTozjN3H35Cko0ILIta,Still Alive,spotify:artist:7d58WZ8qQHy2Sm5p52V2NP,Aperture Science Psychoacoustic Laboratories,spotify:album:3NJs73ZnPTH1qdfQ3TZ5TP,Portal 2: Songs to Test By (Original Game Soundtrack) [Collectors Edition],spotify:artist:7d58WZ8qQHy2Sm5p52V2NP,Aperture Science Psychoacoustic Laboratories,2012-10-30,https://i.scdn.co/image/ab67616d0000b2738fa6d979ea970e010fcb4ea9,4,12,177212,https://p.scdn.co/mp3-preview/a0d2871c79263efcd17c6d24cb38cec7dde74e4c?cid=9950ac751e34487dbbe027c4fd7f8e99,false,47,USA561361618,,2024-02-23T08:51:02Z
spotify:track:1vJRzwqXowednLpo1wE8Q6,Sweetie,spotify:artist:6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,spotify:album:6SSSF9Y6MiPdQoxqBptrR2,Kiss,spotify:artist:6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,2012-01-01,https://i.scdn.co/image/ab67616d0000b273d3ee4bf67c2ac2154006ad72,1,15,218240,,false,31,USUM71208969,,2024-02-23T08:50:49Z
spotify:track:6jq6rcOikCZAmjliAgAmfT,Light,spotify:artist:0jNDKefhfSbLR9sFvcPLHo,San Holo,spotify:album:4k2ygY7kW4n1eVtR2i0F0H,Light,spotify:artist:0jNDKefhfSbLR9sFvcPLHo,San Holo,2017-02-10,https://i.scdn.co/image/ab67616d0000b273a5c1582e2b2b087ee7862758,1,1,239853,https://p.scdn.co/mp3-preview/df4cd25e3fe93b489e81b0ace76cc112fedb0192?cid=9950ac751e34487dbbe027c4fd7f8e99,false,57,NLRD51630379,,2024-02-23T08:50:34Z
spotify:track:6uBhi9gBXWjanegOb2Phh0,Stay,"spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:2wUjUUtkb5lvLKcGKsKqsR","Zedd, Alessia Cara",spotify:album:1I4W7JKzYbl8VKRfD61DIS,Stay,"spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:2wUjUUtkb5lvLKcGKsKqsR","Zedd, Alessia Cara",2017-02-23,https://i.scdn.co/image/ab67616d0000b273b993cba8ff7d0a8e9ee18d46,1,1,210090,,false,76,USUM71700736,,2024-02-23T08:50:19Z
spotify:track:5AlH6FIXI0n9RRjNWbOamX,I Could Be the One,spotify:artist:2EfG2EoT8GFJrMiilbTVl2,Donna Lewis,spotify:album:33US8txe1sM9cRpCvp1vfI,Blue Planet,spotify:artist:2EfG2EoT8GFJrMiilbTVl2,Donna Lewis,1998-07-02,https://i.scdn.co/image/ab67616d0000b27318175be32d784767cc0ec552,1,2,226240,https://p.scdn.co/mp3-preview/19859775e70d536a7a3a3ea7ecaac8d075a64870?cid=9950ac751e34487dbbe027c4fd7f8e99,false,38,USAT29800540,,2024-02-23T08:50:05Z
spotify:track:3gfwFdHsTyuERKmXCbNlmo,Something in the Water,spotify:artist:1W2FTsCUlviVRhHNjZwWiN,Brooke Fraser,spotify:album:44jqZY3DRBmZE1tCrQScbT,A Sides,spotify:artist:1W2FTsCUlviVRhHNjZwWiN,Brooke Fraser,2016-11-25,https://i.scdn.co/image/ab67616d0000b27384174897ea081f0628a69203,1,1,183066,https://p.scdn.co/mp3-preview/c97213a83187cf5a24b01cdc160a3df6a4dbb7e0?cid=9950ac751e34487dbbe027c4fd7f8e99,false,21,NZSG01600087,,2024-02-23T08:49:46Z
spotify:track:1oQZk2bKBLgP1cbuFKvjkq,If I Were a Boy,spotify:artist:6vWDO969PvNqNYHIOW5v0m,Beyoncé,spotify:album:3ROfBX6lJLnCmaw1NrP5K9,I AM...SASHA FIERCE - Platinum Edition,spotify:artist:6vWDO969PvNqNYHIOW5v0m,Beyoncé,2008,https://i.scdn.co/image/ab67616d0000b273b4c5982e1b92f97a126fc18c,1,5,249866,https://p.scdn.co/mp3-preview/cf5a9b5f1b5c8a346c880021a363585066b93000?cid=9950ac751e34487dbbe027c4fd7f8e99,false,72,USSM10803202,,2024-02-23T08:49:25Z
spotify:track:4uoeDHQanb8lJ5lNGfaz69,Just the Same,spotify:artist:7LImGq5KnzQobZciDJpeJb,Charlotte Lawrence,spotify:album:5jk0iJx62iktQgPz7uoEUc,Just the Same,spotify:artist:7LImGq5KnzQobZciDJpeJb,Charlotte Lawrence,2018-01-26,https://i.scdn.co/image/ab67616d0000b273e7e0b7290335c21a25e04830,1,1,211871,https://p.scdn.co/mp3-preview/370018559e69ca798b1c4847f952e7f34ca11b2a?cid=9950ac751e34487dbbe027c4fd7f8e99,true,44,QM24S1705865,,2024-02-23T08:49:06Z
spotify:track:553GNiNqcudWfsF55RBDqz,雨愛,spotify:artist:0MEchSWR9pJvw1S5CV3Kuk,楊丞琳,spotify:album:6SH07iXCRCVUTYtHW5k8y8,雨愛,spotify:artist:0MEchSWR9pJvw1S5CV3Kuk,楊丞琳,2009-12-29,https://i.scdn.co/image/ab67616d0000b2737781cc488fb3aeca4a1c5a5c,1,1,261560,https://p.scdn.co/mp3-preview/0bbf0f22205afcd30b0a1102390547b6fc7e6ccc?cid=9950ac751e34487dbbe027c4fd7f8e99,false,59,TWA470915001,,2024-02-23T08:47:49Z
spotify:track:7iu9YFvRKRCM6O7NzfCKQW,信以为真,"spotify:artist:4jkXpEWzunLc5WnHSEiDMf, spotify:artist:2pSvmWKhxW0Ging0Vr8Dlg","羽泉, 尚雯婕",spotify:album:64569rfjhlAEk9odldE5Ce,非诚勿扰,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,群星,2008-12-12,https://i.scdn.co/image/ab67616d0000b273c91bee2da49d68f9df6be140,1,10,288000,https://p.scdn.co/mp3-preview/3d516b1ba6e57c72c9f943513dab35769d23cb38?cid=9950ac751e34487dbbe027c4fd7f8e99,false,0,HKG731542966,,2024-02-23T08:47:33Z
spotify:track:4wCD0qOFNRu1Q6O3N6ycm4,Crush,spotify:artist:2C9n4tQgNLhHPhSCmdsQnk,David Archuleta,spotify:album:4aZ3Mf9Tza576UhJ9kjYd7,David Archuleta,spotify:artist:2C9n4tQgNLhHPhSCmdsQnk,David Archuleta,2008-11-11,https://i.scdn.co/image/ab67616d0000b273d6bb9dda881700d6cc2e1255,1,1,213520,https://p.scdn.co/mp3-preview/98ec5e65324cc98126772d2e4465d81c90ccc4e3?cid=9950ac751e34487dbbe027c4fd7f8e99,false,70,GBCTA0800201,,2024-02-23T08:46:58Z
spotify:track:1ZEOIhSn6BKErV59bIgn76,California Dreamin',spotify:artist:1bs7HoMkSyQwcobCpE9KpN,The Mamas & The Papas,spotify:album:6d9b6qTmzQ2WOOGB2cDCDq,All The Leaves Are Brown The Golden Era Collection,spotify:artist:1bs7HoMkSyQwcobCpE9KpN,The Mamas & The Papas,2001-08-28,https://i.scdn.co/image/ab67616d0000b273cbd56c3a8faf8cf8c8bea0df,1,7,160373,,false,73,USMC16532697,,2024-02-23T08:46:45Z
spotify:track:1wgeo3uQ7knGlA4wtN18lS,那么骄傲,spotify:artist:3HriwdcilCXRFF5zRa4qn1,金海心,spotify:album:2PLAldSlxQ7CI9TVN6iPF0,金海心 精选,spotify:artist:3HriwdcilCXRFF5zRa4qn1,金海心,2019-05-04,https://i.scdn.co/image/ab67616d0000b2733fe424b86ca18b65eb0b22a6,1,2,251054,https://p.scdn.co/mp3-preview/e948124cd2d60d377b9440990a44e4d13188ac5f?cid=9950ac751e34487dbbe027c4fd7f8e99,false,37,GBSMU6376143,,2024-02-23T08:46:18Z
spotify:track:1Sl3njkhhz8nrSPZroDQ82,Complicated (feat. Kiiara),"spotify:artist:73jBynjsVtofjRpdpRAJGk, spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:2HkAI0YrEcgoR8QdaURqhO, spotify:artist:4u5smJBskI6Adzv08PuiUP","Dimitri Vegas & Like Mike, David Guetta, Dimitri Vegas, Kiiara",spotify:album:6SgTiW8a5BHFXbR03BteCd,Complicated (feat. Kiiara),"spotify:artist:73jBynjsVtofjRpdpRAJGk, spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:2HkAI0YrEcgoR8QdaURqhO","Dimitri Vegas & Like Mike, David Guetta, Dimitri Vegas",2017-07-28,https://i.scdn.co/image/ab67616d0000b27305df880db084244f431803b4,1,1,184247,https://p.scdn.co/mp3-preview/cc5698dc7b7246fb6f73b1f9e5f17b5168f9b002?cid=9950ac751e34487dbbe027c4fd7f8e99,false,52,BEG851700001,,2024-02-23T08:45:58Z
spotify:track:7j56HrjR9cGzvekvZY3Faz,HandClap,spotify:artist:4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,spotify:album:7HBKKw5pJLNj6mdRLb1KG3,Fitz and The Tantrums,spotify:artist:4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,2016-06-10,https://i.scdn.co/image/ab67616d0000b27358c4833cc8b1a3d6e4890940,1,1,193253,https://p.scdn.co/mp3-preview/6bc5cfde31b861b439e14c746decb01fbc870c64?cid=9950ac751e34487dbbe027c4fd7f8e99,false,67,USAT21600408,,2024-02-23T08:45:04Z
spotify:track:4BKlUinuIllRwKce1DAY0P,Sweet Dreams (feat. Kaleena Zanders),"spotify:artist:53M4Iv2RkzzxFFvW2B1jhC, spotify:artist:3nAdmhth5AczU6YwCJOlYh, spotify:artist:0Sz2jslaxjcw2VM5zYh2jK","Breathe Carolina, Dropgun, Kaleena Zanders",spotify:album:4hureZJ08z9hnG2cmWZgR7,Sweet Dreams (feat. Kaleena Zanders),"spotify:artist:53M4Iv2RkzzxFFvW2B1jhC, spotify:artist:3nAdmhth5AczU6YwCJOlYh, spotify:artist:0Sz2jslaxjcw2VM5zYh2jK","Breathe Carolina, Dropgun, Kaleena Zanders",2018-05-04,https://i.scdn.co/image/ab67616d0000b273a97deeabdedefb3989f87604,1,1,159375,https://p.scdn.co/mp3-preview/92e091a5defd6adea449832e371f0e0623c1afb9?cid=9950ac751e34487dbbe027c4fd7f8e99,false,41,NLZ541800024,,2024-02-23T08:44:52Z
spotify:track:3xJK8ywApYVEYIDhymYMC6,遇見,spotify:artist:0SIXZXJCAhNU8sxK0qm7hn,孙燕姿,spotify:album:6CGJuQoWMkq1rmStrYbRzr,The Moment,spotify:artist:0SIXZXJCAhNU8sxK0qm7hn,孙燕姿,2003,https://i.scdn.co/image/ab67616d0000b273df729ce08f51ac7cbab07e39,1,2,209760,https://p.scdn.co/mp3-preview/92fc6a46fd0bf96878bee2083c9c6a0f0e0ce1a9?cid=9950ac751e34487dbbe027c4fd7f8e99,false,64,TWA530355702,,2024-02-23T08:44:14Z
spotify:track:6WoQzK5Exbfcmow1AoNRkl,可惜沒如果,spotify:artist:7Dx7RhX0mFuXhCOUgB01uM,林俊傑,spotify:album:4kXABOKrhJ2jKUNYGRQPr8,新地球,spotify:artist:7Dx7RhX0mFuXhCOUgB01uM,林俊傑,2014-12-27,https://i.scdn.co/image/ab67616d0000b273a5f5d2df443e110d9e1f2212,1,7,298293,https://p.scdn.co/mp3-preview/78102703f4b0b8b5be63d5d890e72808733a30a0?cid=9950ac751e34487dbbe027c4fd7f8e99,false,3,TWA531480007,,2024-02-23T08:44:00Z
spotify:track:0ztqey3VhIZ3WINFu8kCo1,Friendships,spotify:artist:0oXTS2yHUnuji1R7kc9J9a,Pascal Letoublon,spotify:album:1GGoTedkNWbIIDl91ny5YF,Friendships,spotify:artist:0oXTS2yHUnuji1R7kc9J9a,Pascal Letoublon,2017-09-05,https://i.scdn.co/image/ab67616d0000b273e3fad876a67c6c1249de6ac8,1,1,242015,https://p.scdn.co/mp3-preview/4894ac3f05296f1307842341742e105eeeeefddf?cid=9950ac751e34487dbbe027c4fd7f8e99,false,68,GBKQU1777771,,2024-02-23T08:43:44Z
spotify:track:4WfmHLocS4eopGTnFodbpK,人间不值得,spotify:artist:3nLaSmXwCPDiIMS20cPfqc,小白羊HUSH,spotify:album:3M1tqjndSdUT3HTB0vp9AQ,人间不值得,spotify:artist:3nLaSmXwCPDiIMS20cPfqc,小白羊HUSH,2018-05-15,https://i.scdn.co/image/ab67616d0000b273de05452c296642d7f8e33593,1,1,145145,https://p.scdn.co/mp3-preview/f3b0d3b0e17fc750e42b8d0f20539c1921a3b89b?cid=9950ac751e34487dbbe027c4fd7f8e99,false,3,HKG732138864,,2024-02-23T08:42:28Z
spotify:track:4x1hB3Yg01Aq6J6q0deS9M,逆光,spotify:artist:0SIXZXJCAhNU8sxK0qm7hn,孙燕姿,spotify:album:6mBrt99J1sFWMQ9LzPHLGw,逆光,spotify:artist:0SIXZXJCAhNU8sxK0qm7hn,孙燕姿,2007-05-02,https://i.scdn.co/image/ab67616d0000b2739c755259f0a6c845534961a2,1,2,294026,https://p.scdn.co/mp3-preview/64a43ce4a18ce64182e99dc6542043989714e09a?cid=9950ac751e34487dbbe027c4fd7f8e99,false,60,TWA270614001,,2024-02-23T08:41:30Z
spotify:track:0BqJyEqlCTtLU9OKnhJFXO,追梦赤子心,spotify:artist:3Mf90RF2pgS9TaqVDPX9UR,GALA,spotify:album:0Qml95Ia2zN9P0pjXxwOAc,追梦痴子心,spotify:artist:3Mf90RF2pgS9TaqVDPX9UR,GALA,2011-03-24,https://i.scdn.co/image/ab67616d0000b27328d39e1df6cc7c6dd97aaf9b,1,10,317386,https://p.scdn.co/mp3-preview/5e49557606516324f7fc648b47079b6983d42e0a?cid=9950ac751e34487dbbe027c4fd7f8e99,false,40,CNA501033310,,2024-02-23T08:41:15Z
spotify:track:5UAGQJmL7Rn4gn7wlkMyqS,再見,spotify:artist:7aRC4L63dBn3CiLDuWaLSI,鄧紫棋,spotify:album:1tEl9cDFkTKGmaRpZLB7zW,新的心跳,spotify:artist:7aRC4L63dBn3CiLDuWaLSI,鄧紫棋,2015-11-06,https://i.scdn.co/image/ab67616d0000b273a40897c721bbc3afded61669,1,2,206053,https://p.scdn.co/mp3-preview/8de1e25cace7ed0c1f8271a4bbf76b8ebef3f199?cid=9950ac751e34487dbbe027c4fd7f8e99,false,59,HKI111500006,,2024-02-23T08:41:04Z
spotify:track:5HnebbSIyCPkp81YMp3wHK,侧脸,spotify:artist:29lWjVuEiIclDu9uh8HBdG,于果,spotify:album:3nWoadyzKO4AZnS00hhuGY,侧脸,spotify:artist:29lWjVuEiIclDu9uh8HBdG,于果,2018-02-01,https://i.scdn.co/image/ab67616d0000b273a0cc90a5666a32cc0c3835a4,1,1,217846,https://p.scdn.co/mp3-preview/fb8da51dadefb298d131400f06e7a2cc74ecfa3b?cid=9950ac751e34487dbbe027c4fd7f8e99,false,46,HKG732319464,,2024-02-23T08:40:57Z
spotify:track:24TQIQpKJWp4isMbulvifs,蓝莲花,spotify:artist:3qObkSIVSfNNDL1vbwL2N2,许巍,spotify:album:0J2mLVFWRA2Kxi5cdHXZRC,"时光, 漫步",spotify:artist:3qObkSIVSfNNDL1vbwL2N2,许巍,2002,https://i.scdn.co/image/ab67616d0000b273d97620b214b8589055266e3a,1,4,270524,https://p.scdn.co/mp3-preview/7fc29f9de807f37b822680fa6b7c3537bfbf924c?cid=9950ac751e34487dbbe027c4fd7f8e99,false,43,CNF180269004,,2024-02-23T08:40:46Z
spotify:track:2cIXMUpNNNPWAA1k4Q5NQk,光陰的故事,spotify:artist:7tuWI2luTp61HHGmviWid8,羅大佑,spotify:album:4c3u4rq4DhbjWK0gnICM2p,羅大佑自選輯,spotify:artist:7tuWI2luTp61HHGmviWid8,羅大佑,1995-12-08,https://i.scdn.co/image/ab67616d0000b273669e39a4874bf5360fb97053,1,2,201000,https://p.scdn.co/mp3-preview/ff3b357b7b1139d929bb5deaed0c4b10d1886d25?cid=9950ac751e34487dbbe027c4fd7f8e99,false,15,TWAW18200009,,2024-02-23T08:40:21Z
spotify:track:4RiFAOgQ6kQLMvO2Jp5F3T,I Am You,spotify:artist:3yF0qqHNkEaE4xc4r1b5bP,Kim Taylor,spotify:album:0XT5BoecgnFQ6EfKByeIxP,Build You Up,spotify:artist:3yF0qqHNkEaE4xc4r1b5bP,Kim Taylor,2008-10-10,https://i.scdn.co/image/ab67616d0000b273a94fbfd8734641c183232b32,1,7,274186,https://p.scdn.co/mp3-preview/326aed387eb1fe1b14865794e0a8e54c1c1a1334?cid=9950ac751e34487dbbe027c4fd7f8e99,false,33,TCACB1491763,,2024-02-23T08:40:03Z
spotify:track:7rWq6WfZNwilZgRvZUw6CQ,Try,spotify:artist:6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,spotify:album:3Gvp7hk4YWaWg2mF0XAauA,Gypsy Heart,spotify:artist:6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,2014-09-29,https://i.scdn.co/image/ab67616d0000b273554a0203a8fce451870f56ad,1,4,224573,,false,44,USUM71407113,,2024-02-23T08:39:49Z
spotify:track:2BFzMfVt8KmjDKbljxnzwE,Oceans,spotify:artist:0nNnD1oc02hebmFdcJkyXw,Leon Lour,spotify:album:0TzPL5FQCU6v0rhOCdLeT0,Oceans,spotify:artist:0nNnD1oc02hebmFdcJkyXw,Leon Lour,2017-05-05,https://i.scdn.co/image/ab67616d0000b2738b44bea8b2b78ca57beb99ae,1,1,220800,https://p.scdn.co/mp3-preview/d0271bf9ae57c293d0ebc807176143c213a4787a?cid=9950ac751e34487dbbe027c4fd7f8e99,false,12,GBKPL1780553,,2024-02-23T08:39:24Z
spotify:track:46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),spotify:artist:4sTQVOfp9vEMCemLw50sbu,Galantis,spotify:album:4QcXq4vTVN7dFb7bZa9jG2,Pharmacy,spotify:artist:4sTQVOfp9vEMCemLw50sbu,Galantis,2015-06-05,https://i.scdn.co/image/ab67616d0000b2732b517912fd69652ff10d8e11,1,4,227073,https://p.scdn.co/mp3-preview/07fb66554af09f90798cadd77255c35df6dda8f4?cid=9950ac751e34487dbbe027c4fd7f8e99,false,77,USAT21404265,,2024-02-23T08:39:09Z
spotify:track:2VlLbhGLVJgdOW7kKdWWFc,Six Feet Under,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,spotify:album:74TRp3O8BRdGxc0XO0UzoY,Six Feet Under,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,2016-11-17,https://i.scdn.co/image/ab67616d0000b273fae80fc6c7f60e75cfc519c7,1,1,189613,,false,72,TCACP1646299,,2024-02-23T08:38:17Z
spotify:track:3MEYFivt6bilQ9q9mFWZ4g,Alone,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,Marshmello,spotify:album:7ePC9qS9mSOTY9E0YPP6yg,Alone,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,Marshmello,2016-05-13,https://i.scdn.co/image/ab67616d0000b273956043cfb058f0be93022267,1,1,273802,https://p.scdn.co/mp3-preview/9f235497d1eb2a7e9368397ef4a22c6c13d40ef4?cid=9950ac751e34487dbbe027c4fd7f8e99,false,71,CA6D21600147,,2024-02-23T08:23:15Z
spotify:track:2wQ411UQL2MRsdAgPRUstT,Walk Thru Fire,spotify:artist:0daugAjUgbJSqdlyYNwIbT,Vicetone,spotify:album:19cloFhfD0cKbMEzUAxugB,Walk Thru Fire,spotify:artist:0daugAjUgbJSqdlyYNwIbT,Vicetone,2018-08-03,https://i.scdn.co/image/ab67616d0000b273b35a97f364865a2cb4e5a194,1,1,194482,https://p.scdn.co/mp3-preview/d694c3a1dc2b2d5012dd3ffcefe1ca34fc0c273e?cid=9950ac751e34487dbbe027c4fd7f8e99,false,64,CA6D21800176,,2024-02-23T08:19:56Z
spotify:track:3HEXfavc93OZvn54kr7axp,Take Me to Infinity - Radio Edit,spotify:artist:3gyp3OwaUX6NfBy1sHvY8b,Consoul Trainin,spotify:album:0vwaSaiNEUVlzDApcMDsdC,Take Me to Infinity,spotify:artist:3gyp3OwaUX6NfBy1sHvY8b,Consoul Trainin,2016-10-05,https://i.scdn.co/image/ab67616d0000b273177aef9cef184daa187ecca4,1,1,207701,https://p.scdn.co/mp3-preview/a99dd8d30437642de22d8a67eaf222fa24d9ae6d?cid=9950ac751e34487dbbe027c4fd7f8e99,false,37,GRFOT1600003,,2024-02-23T08:19:29Z
spotify:track:2DPekI6LRM0HZiUShQiD2F,Horizon,spotify:artist:5VXPJC0PNpJbzB10A39G8E,Janji,spotify:album:7jS0O6KWDVDS4WBZLsRFQx,Horizon,spotify:artist:5VXPJC0PNpJbzB10A39G8E,Janji,2014-01-01,https://i.scdn.co/image/ab67616d0000b273b607795277125a322e406ef9,1,1,197055,https://p.scdn.co/mp3-preview/956a501099c4bafc0682158d3a843abef9762374?cid=9950ac751e34487dbbe027c4fd7f8e99,false,43,GBSMU1891024,,2024-02-23T08:19:07Z
spotify:track:3V5K580G9CVnn6h2q6B0PV,Far Away from Home,spotify:artist:1yWjNh9SRE7C59A3LDIwVW,Groove Coverage,spotify:album:3OScX0X70mInxBIKHj1zK3,Covergirl,spotify:artist:1yWjNh9SRE7C59A3LDIwVW,Groove Coverage,2002-11-25,https://i.scdn.co/image/ab67616d0000b273c744f24844b0c5b888f723e4,1,6,261466,https://p.scdn.co/mp3-preview/be42139e985bc64672fbd2facd722cc9bcb73641?cid=9950ac751e34487dbbe027c4fd7f8e99,false,38,DEF910700131,,2024-02-23T08:14:31Z
spotify:track:3tFECpGckFpp0HpQje78gi,Forever Young,spotify:artist:51K48NCxjB11t9eqUWWoIq,Youth Group,spotify:album:7JgWdCGMBwJkYb91oiFzxd,Casino Twilight Dogs,spotify:artist:51K48NCxjB11t9eqUWWoIq,Youth Group,2007-01-30,https://i.scdn.co/image/ab67616d0000b273afe44166f2ba6223a0ed85b6,1,8,239120,https://p.scdn.co/mp3-preview/132e33342a2201cfa22db9a162f8e87d71c8d90d?cid=9950ac751e34487dbbe027c4fd7f8e99,false,51,USEP40638108,,2024-02-23T08:14:17Z
spotify:track:6AoBSeZg9YYt1GKtfcMGkY,Colors,spotify:artist:1feoGrmmD8QmNqtK2Gdwy8,Tobu,spotify:album:7o0yLphQ7LmN1X3IqFhH6a,Colors,spotify:artist:1feoGrmmD8QmNqtK2Gdwy8,Tobu,2014-01-01,https://i.scdn.co/image/ab67616d0000b2738ddecb87ac5964738ceaff92,1,1,279419,https://p.scdn.co/mp3-preview/238e7c1e421fd667d3840967783f08bca78bd272?cid=9950ac751e34487dbbe027c4fd7f8e99,false,43,GBSMU1583513,,2024-02-23T08:13:53Z
spotify:track:1BlO2nUuN5aea2HJls6tZT,Many Ways - Extended Mix,"spotify:artist:2ohlvFf9PBsDELdRstPtlP, spotify:artist:42ngjMklH9b9JLMudMnLEp","Ferry Corsten, Jenny Wahlström",spotify:album:57uV147TYtPxu2GsW7mV0G,Many Ways,spotify:artist:2ohlvFf9PBsDELdRstPtlP,Ferry Corsten,2013-12-02,https://i.scdn.co/image/ab67616d0000b273e5a711ad2642efeb735ae5cf,1,2,319598,https://p.scdn.co/mp3-preview/65bc9c05668f2dec109b4a661effcf42b921a562?cid=9950ac751e34487dbbe027c4fd7f8e99,false,11,NLQ881301124,,2024-02-23T08:13:36Z
spotify:track:4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:album:6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,2015-11-13,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,1,3,205680,,false,81,USUM71511919,,2024-02-23T08:13:10Z
